Name_eng;Name_zh;Name_py;Nationality;University;State;Degree_source;Degree_level;Field_main;Field_2;Year_start;Year_end;Honorary;nDeg;start;end;duration;period;Degree_high;Field_high;Life_member;Deceased;Employer_main;Employer_2;Sector_1;Sector_2;Country;City;Street_name;Street_2;Street_nbr;Building;Page;PDF
Chinn_Howard C.;陳燁樞;Chen Yeshu;Chinese;California;California;B.S.E.;Bachelor;Engineering;Engineering;1920;1923;;2;1920;1924;4;1919-1935;Master;Engineering;;;National Central Machine Works;;Company;Mechanical;China;Shanghai;Ningpo;;47;;187;216
Chinn_Howard C.;陳燁樞;Chen Yeshu;Chinese;Michigan;Michigan;;;;;1924;1924;;2;1920;1924;4;1919-1935;Master;Engineering;;;National Central Machine Works;;Company;Mechanical;China;Shanghai;Ningpo;;47;;187;216
Chen_L.T.;陳立廷;Chen Liting;Chinese;Yale;Connecticut;B.A.;Bachelor;Humanities;Arts;1917;1917;;1;1917;1917;0;1909-1918;Bachelor;Humanities;;;Central Bank of China;;Central Government;Administration;China;Shanghai;Bund;;15;;186;215
Chan_Guy Hugh;陳繼堯;Chen Jiyao;Chinese;Washington;Washington;B.S.C.;Bachelor;Business & Commerce;Commercial Sciences;1917;1917;;2;1917;1921;4;1909-1918;Doctorate;Medicine;;;;;;;China;Shanghai;Peking;;156;;185;214
Chan_Guy Hugh;陳繼堯;Chen Jiyao;Chinese;Northwestern;Illinois;M.D.;Doctorate;Medicine;Medicine;1921;1921;;2;1917;1921;4;1909-1918;Doctorate;Medicine;;;;;;;China;Shanghai;Peking;;156;;185;214
Chan_Qui Hin;陳達明;Chen Daming;Chinese;McGill;Quebec;M.D.;Doctorate;Medicine;Medicine;1925;1925;;1;1925;1925;0;1919-1935;Doctorate;Medicine;1930;;;;;;China;Shanghai;Range;;287;;185;214
Chen_Reignson C.;陳長桐;Chen Changtong;Chinese;Colorado;Colorado;B.B.A.;Bachelor;Business & Commerce;Business Administration;1921;1921;;2;1921;1923;2;1919-1935;Master;Business & Commerce;1935;;Bank of China;;Company;Banking;Strait Settlements;Singapore;;;;;186;215
Chen_Reignson C.;陳長桐;Chen Changtong;Chinese;New York University;New York;M.C.S.;Master;Business & Commerce;Commercial Sciences;1923;1923;;2;1921;1923;2;1919-1935;Master;Business & Commerce;1935;;Bank of China;;Company;Banking;Strait Settlements;Singapore;;;;;186;215
Chen_Ho-Chin;陳鶴琴;Chen Heqin;Chinese;Johns Hopkins;Maryland;B.A.;Bachelor;Humanities;Arts;1917;1917;;2;1917;1919;2;1909-1918;Master;Humanities;;;Shanghai Municipal Council;Chinese Education Office;Local Government;Foreign;China;Shanghai;;;;;186;215
Chen_Ho-Chin;陳鶴琴;Chen Heqin;Chinese;Columbia;New York;M.A.;Master;;;1919;1919;;2;1917;1919;2;1909-1918;Master;Humanities;;;Shanghai Municipal Council;Chinese Education Office;Local Government;Foreign;China;Shanghai;;;;;186;215
Todnem_Lawrence;陶德滿;Tao Deman;Western;South Dakota;South Dakota;B.A.;Bachelor;Humanities;Arts;1912;1912;;1;1912;1912;0;1909-1918;Bachelor;Humanities;;;American Bible Society;;Organization;Religious;China;Shanghai;Yuen Ming Yuen;;169;;208;237
Loh_Kai Zung;陸幹臣;Lu Ganchen;Chinese;Vanderbilt;Tennessee;M.A.;Master;;;1924;1924;;2;1924;1925;1;1919-1935;Master;;;;Young Men's Christian Association;Chinese Y.M.C.A.;Organization;Religious;China;Shanghai;Montigny;;123;;199;228
Loh_Kai Zung;陸幹臣;Lu Ganchen;Chinese;Yale;Connecticut;;;;;1924;1925;;2;1924;1925;1;1919-1935;Master;;;;Young Men's Christian Association;Chinese Y.M.C.A.;Organization;Religious;China;Shanghai;Montigny;;123;;200;229
Loh_Pao-Kan;陸質洤;Lu Zhiquan;Chinese;Illinois;Illinois;B.S.;Bachelor;Sciences;Sciences;1913;1913;;2;1913;1914;1;1909-1918;Master;Sciences;;;;;;;China;Shanghai;Singapore;;905;;200;229
Loh_Pao-Kan;陸質洤;Lu Zhiquan;Chinese;Columbia;New York;M.A.;Master;;;1914;1914;;2;1913;1914;1;1909-1918;Master;Sciences;;;;;;;China;Shanghai;Singapore;;905;;200;229
Ho_Paul Hsu;霍寶樹;Huo Baoshu;Chinese;Temple;Pennsylvania;M.S.;Master;Sciences;Sciences;1927;1927;;3;1924;1927;3;1919-1935;Master;Sciences;;;Bank of China;;Company;Banking;China;Shanghai;Hankow;;50;;192;221
Ho_Paul Hsu;霍寶樹;Huo Baoshu;Chinese;Illinois;Illinois;;;;;1924;1925;;3;1924;1927;3;1919-1935;Master;Sciences;;;Bank of China;;Company;Banking;China;Shanghai;Hankow;;50;;192;221
Ho_Paul Hsu;霍寶樹;Huo Baoshu;Chinese;Pennsylvania;Pennsylvania;;;;;1925;1927;;3;1924;1927;3;1919-1935;Master;Sciences;;;Bank of China;;Company;Banking;China;Shanghai;Hankow;;50;;192;221
Welch_Herbert;韋勵士;Wei Lishi;Western;Wesleyan;Connecticut;B.A.;Bachelor;Humanities;Arts;1897;1897;;1;1897;1897;0;1883-1908;Bachelor;Humanities;;;;;;;U.S.A.;;;;;;210;239
Wei_Sydney Koh;韋愨;Wei Que;Chinese;Oberlin;Ohio;A.B.;Bachelor;Humanities;Arts;1918;1918;;2;1918;1920;2;1909-1918;Doctorate;Humanities;1933;;Commercial Press;;Company;Press & Publishing;China;Shanghai;Honan;;211;;210;239
Wei_Sydney Koh;韋愨;Wei Que;Chinese;Chicago;Illinois;Ph.D.;Doctorate;Undetermined;Undetermined;1920;1920;;2;1918;1920;2;1909-1918;Doctorate;Humanities;1933;;Commercial Press;;Company;Press & Publishing;China;Shanghai;Honan;;211;;210;239
Wei_Lott H.T.;韋憲章;Wei Xianzhang;Chinese;Pennsylvania;Pennsylvania;M.A.;Master;;;1918;1918;;1;1918;1918;0;1909-1918;Master;;;;Central Mint;;Central Government;Administration;China;Shanghai;Gordon;North End;;;210;239
Koo_Kong Loh;頗康樂;Po Kangyue;Chinese;Cornell;New York;M.C.E.;Master;Engineering;Civil Engineering;1925;1925;;1;1925;1925;0;1919-1935;Master;Engineering;;;Chiao Tung University;;Education;University;China;Shanghai;Haig;;1954;;195;224
Koo_Nee Sun;頤宜孫;Yi Yisun;Chinese;Cornell;New York;M.C.E.;Master;Engineering;Civil Engineering;1921;1921;;2;1921;1925;4;1919-1935;Doctorate;Engineering;1936;;Tangshan College;;Education;University;China;Tangshan (Hopei);;;;;195;224
Koo_Nee Sun;頤宜孫;Yi Yisun;Chinese;Cornell;New York;Ph.D.;Doctorate;Undetermined;Undetermined;1921;1925;;2;1921;1925;4;1919-1935;Doctorate;Engineering;1936;;Tangshan College;;Education;University;China;Tangshan (Hopei);;;;;195;224
Yen_H.L.;顏遂良;Yan Suiliang;Chinese;Pennsylvania;Pennsylvania;D.D.S.;Doctorate;Medicine;Dental Surgery;1930;1930;;1;1930;1930;0;1919-1935;Doctorate;Medicine;1936;;;;;;China;Shanghai;Nanking;;153;;213;242
Yen_K.T.;顔瀏;Yan Liu;Chinese;Columbia;New York;B.A.;Bachelor;Humanities;Arts;1927;1927;;1;1927;1927;0;1919-1935;Bachelor;Humanities;;;Ministry of Finance;;Central Government;Ministry;China;Shanghai;Bund;;15;;214;243
Yen_Johnson;顔祥生;Yan Xiangsheng;Chinese;New York University;New York;;;;;1922;1922;;1;1922;1922;0;1919-1935;;;;;National Southern Railway (Shanghai-Hangchow Railway);N.S.R. Locomotive Dept.;Central Government;Administration;China;Shanghai;;;;Embankment building;213;242
Yen_Fu-ching;顔福慶;Yan Fuqing;Chinese;Harvard;Massachusetts;C.H.P.;Certificate;Medicine;Health Physicist;1911;1911;;2;1909;1911;2;1909-1918;Doctorate;Medicine;1936;;National Medical College;;Education;University;China;Shanghai;Haig;;373;;213;242
Yen_Fu-ching;顔福慶;Yan Fuqing;Chinese;Yale;Connecticut;M.D.;Doctorate;Medicine;Medicine;1909;1909;;2;1909;1911;2;1909-1918;Doctorate;Medicine;1936;;National Medical College;;Education;University;China;Shanghai;Haig;;373;;213;242
Yen_Loo-Ching;顔魯慶;Yan Luqing;Chinese;Chicago;Illinois;D.C.L.;Doctorate;Law;Law;1928;1928;;1;1928;1928;0;1919-1935;Doctorate;Law;1933;;;;;;China;Shanghai;Edward VII;;9;;214;243
Hertz_Harold;餃爾斯;Jiao Ersi;Western;Georgetown;District of Columbia;B.F.S.;Bachelor;Business & Commerce;Foreign Service;1926;1926;;2;1925;1926;1;1919-1935;Bachelor;Business & Commerce;;;Otis Elevator Company;;Company;Mechanical;China;Shanghai;Avenue;;935;;191;220
Hertz_Harold;餃爾斯;Jiao Ersi;Western;Cornell;New York;B.S.;Bachelor;Sciences;Sciences;1925;1925;;2;1925;1926;1;1919-1935;Bachelor;Business & Commerce;;;Otis Elevator Company;;Company;Mechanical;China;Shanghai;Avenue;;935;;191;220
Gibb_John McGregor;餐晤;Can Wu;Western;Wesleyan;Connecticut;B.A.;Bachelor;Humanities;Arts;1904;1904;;2;1904;1920;16;1883-1908;Master;Humanities;;;;;;;China;Shanghai;Haig;;538;;191;220
Gibb_John McGregor;餐晤;Can Wu;Western;Pennsylvania;Pennsylvania;M.A.;Master;;;1920;1920;;2;1904;1920;16;1883-1908;Master;Humanities;;;;;;;China;Shanghai;Haig;;538;;191;220
Ma_Y.C.;馬寅初;Ma Yinchu;Chinese;Yale;Connecticut;B.A.;Bachelor;Humanities;Arts;1910;1910;;2;1910;1914;4;1909-1918;Doctorate;Humanities;1936;;Legislative Yuan;;Central Government;Legislative Yuan;China;Nanking;;;;;200;229
Ma_Y.C.;馬寅初;Ma Yinchu;Chinese;Columbia;New York;Ph.D.;Doctorate;Undetermined;Undetermined;1914;1914;;2;1910;1914;4;1909-1918;Doctorate;Humanities;;;Legislative Yuan;;Central Government;Legislative Yuan;China;Nanking;;;;;201;230
Feng_Chen Ren;馮成仁;Feng Chengren;Chinese;Michigan;Michigan;M.A.;Master;;;1934;1934;;1;1934;1934;0;1919-1935;Master;;;;;;;;China;Shanghai;Yu Yuen;;1050;;190;219
Lowe_Chuan-Hwa;駱傳華;Luo Chuanhua;Chinese;Chicago;Illinois;Ph.B.;Bachelor;Humanities;Philosophy;1923;1923;;1;1923;1923;0;1919-1935;Bachelor;Humanities;;;China International Famine Relief Commission;;Organization;International;China;Shanghai;Honan;;505;;199;228
Calder_A. Bland;髙爾韹;Gao Erhuang;Western;Columbia;New York;;;;;1915;1915;;1;1915;1915;0;1909-1918;;;;;U.S. Department of Commerce;;Foreign Government;Commerce;China;Shanghai;Canton;;51;;185;214
Bau_C.L.;鮑慶林;Bao Qinglin;Chinese;Minnesota;Minnesota;B.A.;Bachelor;Humanities;Arts;1917;1917;;1;1917;1917;0;1909-1918;Bachelor;Humanities;;;Commercial Press;;Company;Press & Publishing;China;Shanghai;Honan;;211;;184;213
Wong_Ralph B.;黃佰棠;Huang Baitang;Chinese;Stanford;California;B.A.;Bachelor;Humanities;Arts;1915;1915;;1;1915;1915;0;1909-1918;Bachelor;Humanities;;;Salt Revenue Administration;;Central Government;Administration;China;Shanghai;Bund;;18;;211;240
Huang_Chester;黃儉翊;Huang Jianyi;Chinese;Grinnell;Iowa;B.A.;Bachelor;Humanities;Arts;1919;1919;;2;1919;1921;2;1919-1935;Bachelor;Humanities;;;Shanghai Commercial & Savings Bank;;Company;Banking;China;Shanghai;Ningpo;;50;;193;222
Huang_Chester;黃儉翊;Huang Jianyi;Chinese;New York University;New York;;;;;1919;1921;;2;1919;1921;2;1919-1935;Bachelor;Humanities;;;Shanghai Commercial & Savings Bank;;Company;Banking;China;Shanghai;Ningpo;;50;;193;222
Wong_Yuan D.;黃元道;Huang Yuandao;Chinese;Michigan;Michigan;;;;;1915;1916;;2;1915;1918;3;1909-1918;;;;;Tai Ping Insurance Company;;Company;Insurance;China;Shanghai;Kiangse;;212;;211;240
Wong_Yuan D.;黃元道;Huang Yuandao;Chinese;Minnesota;Minnesota;;;;;1916;1918;;2;1915;1918;3;1909-1918;;;;;Tai Ping Insurance Company;;Company;Insurance;China;Shanghai;Kiangse;;212;;211;240
Wong_Shiu Hung;黃兆鴻;Huang Zhaohong;Chinese;Michigan;Michigan;B.S.;Bachelor;Sciences;Sciences;1922;1922;;2;1922;1923;1;1919-1935;Master;Sciences;1936;;Cosmopolitan Trust Company;;Company;Banking;China;Shanghai;Seymour;;173;;211;240
Wong_Shiu Hung;黃兆鴻;Huang Zhaohong;Chinese;Michigan;Michigan;M.S.;Master;Sciences;Sciences;1923;1923;;2;1922;1923;1;1919-1935;Master;Sciences;1936;;Cosmopolitan Trust Company;;Company;Banking;China;Shanghai;Seymour;;173;;211;240
Wong_Yu Fong;黃友逢;Huang Youfeng;Chinese;California;California;B.A.;Bachelor;Humanities;Arts;1924;1924;;1;1924;1924;0;1919-1935;Bachelor;Humanities;1932;;;;;;China;Shanghai;Yu Yuen;;843;;211;240
Huang_Shu-Pei;黃叔塔;Huang Shuta;Chinese;Rensselaer Polytechnic Institute;New York;D.Eng.;Doctorate;Engineering;Engineering;1921;1921;;2;1918;1921;3;1909-1918;Doctorate;Engineering;1936;;Chiao Tung University;;Education;University;China;Shanghai;Haig;;1954;;193;222
Huang_Shu-Pei;黃叔塔;Huang Shuta;Chinese;Case School of Applied Studies;Ohio;M.E.;Master;Engineering;Engineering;1918;1918;;2;1918;1921;3;1909-1918;Doctorate;Engineering;1936;;Chiao Tung University;;Education;University;China;Shanghai;Haig;;1954;;193;222
Huang_Tsefang;黃子方;Huang Zifang;Chinese;Rush Medical College;Illinois;M.D.;Doctorate;Medicine;Medicine;1923;1923;;4;1923;1924;1;1919-1935;Doctorate;Medicine;1936;;National Southern Railway (Shanghai-Hangchow Railway);N.S.R. Medical Office;Central Government;Administration;China;Shanghai;Range;;527;;194;223
Huang_Tsefang;黃子方;Huang Zifang;Chinese;Johns Hopkins;Maryland;;;;;1923;1924;;4;1923;1924;1;1919-1935;Doctorate;Medicine;1936;;National Southern Railway (Shanghai-Hangchow Railway);N.S.R. Medical Office;Central Government;Administration;China;Shanghai;Range;;527;;194;223
Huang_Tsefang;黃子方;Huang Zifang;Chinese;Chicago;Illinois;S.B.;Bachelor;Sciences;Sciences;1923;1923;;4;1923;1924;1;1919-1935;Doctorate;Medicine;1936;;National Southern Railway (Shanghai-Hangchow Railway);N.S.R. Medical Office;Central Government;Administration;China;Shanghai;Range;;527;;194;223
Huang_Tsefang;黃子方;Huang Zifang;Chinese;Chicago;Illinois;S.M.;Master;Sciences;Sciences;1923;1923;;4;1923;1924;1;1919-1935;Doctorate;Medicine;1936;;National Southern Railway (Shanghai-Hangchow Railway);N.S.R. Medical Office;Central Government;Administration;China;Shanghai;Range;;527;;194;223
Wong_W.F.;黃榮輝;Huang Ronghui;Chinese;Illinois;Illinois;B.A.;Bachelor;Humanities;Arts;1913;1913;;1;1913;1913;0;1909-1918;Bachelor;Humanities;;;;;;;China;Shanghai;;;;;211;240
Huang_H.L.;黃漢頁;Huang Hanye;Chinese;Princeton;New Jersey;LL.B.;Bachelor;Law;Law;1915;1915;;2;1915;1918;3;1909-1918;Doctorate;Law;1930;;;;;;China;Shanghai;Yu Yuen;;1055;;193;222
Huang_H.L.;黃漢頁;Huang Hanye;Chinese;Columbia;New York;Ph.D.;Doctorate;Undetermined;Undetermined;1918;1918;;2;1915;1918;3;1909-1918;Doctorate;Law;1930;;;;;;China;Shanghai;Yu Yuen;;1055;;193;222
Wong_Benjamin;黃烟基;Huang Yanji;Chinese;Illinois;Illinois;D.D.S.;Doctorate;Medicine;Dental Surgery;1922;1922;;1;1922;1922;0;1919-1935;Doctorate;Medicine;1932;;;;;;China;Shanghai;Peking;;255;;211;239
Huang_James Chiomin;黃覺民;Huang Jiaomin;Chinese;National (Manila);Manila;B.S.;Bachelor;Sciences;Sciences;1930;1930;;3;1930;1932;2;1919-1935;Master;Sciences;;;Commercial Press;;Company;Press & Publishing;China;Shanghai;Honan;;211;;193;222
Huang_James Chiomin;黃覺民;Huang Jiaomin;Chinese;Philippine;Philippine;M.A.;Master;;;1931;1931;;3;1930;1932;2;1919-1935;Master;Sciences;;;Commercial Press;;Company;Press & Publishing;China;Shanghai;Honan;;211;;193;222
Huang_James Chiomin;黃覺民;Huang Jiaomin;Chinese;Columbia;New York;M.A.;Master;;;1932;1932;;3;1930;1932;2;1919-1935;Master;Sciences;;;Commercial Press;;Company;Press & Publishing;China;Shanghai;Honan;;211;;193;222
Wong_James Norman;黃金樹;Huang Jinshu;Chinese;Southern California;California;M.B.A.;Master;Business & Commerce;Business Administration;1930;1930;;1;1930;1930;0;1919-1935;Master;Business & Commerce;;;Young Men's Christian Association;Chinese Y.M.C.A.;Organization;Religious;China;Shanghai;Montigny;;125;;211;240
Wong_James;黄漢彦;Huang Hanyan;Chinese;New Bedford;Massachusetts;;;;;1921;1925;;2;1921;1926;5;1919-1935;;;;;A.B.C. Underwear Weaving Company;;Company;Textile;China;Shanghai;Nanking;;562;;211;240
Wong_James;黄漢彦;Huang Hanyan;Chinese;New York University;New York;;;;;1925;1926;;2;1921;1926;5;1919-1935;;;;;A.B.C. Underwear Weaving Company;;Company;Textile;China;Shanghai;Nanking;;562;;211;240
Wong_I.P.;黄耀邦;Huang Yaobang;Chinese;Northwestern;Illinois;B.S.;Bachelor;Sciences;Sciences;1926;1926;;2;1926;1927;1;1919-1935;Master;Business & Commerce;;;Asia Life Insurance Company;;Company;Insurance;China;Shanghai;Bund;;17;;211;240
Wong_I.P.;黄耀邦;Huang Yaobang;Chinese;New York University;New York;M.B.A.;Master;Business & Commerce;Business Administration;1927;1927;;2;1926;1927;1;1919-1935;Master;Business & Commerce;;;Asia Life Insurance Company;;Company;Insurance;China;Shanghai;Szechuen;;620;;211;240
Ly_J .Usang;黎照铰;Li Zhaojiao;Chinese;Columbia;New York;A.M.;Master;Humanities;Arts;1913;1913;;4;1912;1917;5;1909-1918;Doctorate;Business & Commerce;1931;;Chiao Tung University;;Education;University;China;Shanghai;Haig;;1954;;200;229
Ly_J .Usang;黎照铰;Li Zhaojiao;Chinese;Pennsylvania;Pennsylvania;A.M.;Master;Humanities;Arts;1916;1916;;4;1912;1917;5;1909-1918;Doctorate;Business & Commerce;1931;;Chiao Tung University;;Education;University;China;Shanghai;Haig;;1954;;200;229
Ly_J .Usang;黎照铰;Li Zhaojiao;Chinese;New York University;New York;B.C.S.;Bachelor;Business & Commerce;Commercial Sciences;1912;1912;;4;1912;1917;5;1909-1918;Doctorate;Business & Commerce;1931;;Chiao Tung University;;Education;University;China;Shanghai;Haig;;1954;;200;229
Ly_J .Usang;黎照铰;Li Zhaojiao;Chinese;Haverford;Pennsylvania;LL.D.;Doctorate;Law;Law;1917;1917;;4;1912;1917;5;1909-1918;Doctorate;Business & Commerce;1931;;Chiao Tung University;;Education;University;China;Shanghai;Haig;;1954;;200;229
Ibusuki_Hidehiko;;;Japanese;Chicago;Illinois;LL.B.;Bachelor;Law;Law;1913;1913;;1;1913;1913;0;1909-1918;Bachelor;Law;;;Shanghai Municipal Council;;Local Government;Foreign;China;Shanghai;;;;;194;223
Abend_Hallet;;;Western;Stanford;California;;;;;1905;1908;;1;1905;1908;3;1883-1908;;;1933;;;;;;China;Shanghai;;;;Broadway Mansions;183;212
Allman_N.F.;;;Western;Virginia;Virginia;B.A.;Bachelor;Humanities;Arts;1916;1916;;1;1916;1916;0;1909-1918;Bachelor;Humanities;1930;;;;;;China;Shanghai;;;208;Hamilton House;183;212
Allman_Roy G.;;;Western;Virginia;Virginia;LL.B.;Bachelor;Law;Law;1930;1930;;1;1930;1930;0;1919-1935;Bachelor;Law;1933;;;;;;China;Shanghai;;;208;Hamilton House;183;212
Armour_Wendell;;;Western;Yale;Connecticut;;;;;1912;1915;;1;1912;1915;3;1909-1918;;;;;Salt Revenue Administration;;Central Government;Administration;China;Shanghai;Bund;;18;;183;212
Baker_John Earl;;;Western;Wisconsin;Wisconsin;M.A.;Master;;;1908;1908;;2;1906;1908;2;1883-1908;Master;Humanities;;;;;;;U.S.A.;;;;;;183;212
Baker_John Earl;;;Western;Wisconsin;Wisconsin;Ph.B.;Bachelor;Humanities;Philosophy;1906;1906;;2;1906;1908;2;1883-1908;Master;Humanities;;;;;;;U.S.A.;;;;;;183;212
Baldwin_Berry O.;;;Western;Trinity;Texas;B.S.;Bachelor;Sciences;Sciences;1928;1928;;1;1928;1928;0;1919-1935;Bachelor;Sciences;;;National City Bank of New York;;Company;Banking;China;Shanghai;Kiukiang;;41;;183;212
Barnett_E.E.;;;Western;Emory;Georgia;B.A.;Bachelor;Humanities;Arts;1907;1907;;1;1907;1907;0;1883-1908;Bachelor;Humanities;;;Young Men's Christian Association;Y.M.C.A. National Committee;Organization;Religious;China;Shanghai;Museum;;131;;183;212
Bassett_Arthur;;;Western;Missouri State;Missouri;A.B.;Bachelor;Humanities;Arts;1900;1900;;2;1900;1902;2;1883-1908;Bachelor;Law;;;Yee Tsoong Tobacco Company;;Company;Tobacco;China;Shanghai;Soochow;;175;;184;213
Bassett_Arthur;;;Western;Washington, St. Louis;Missouri;LL.B.;Bachelor;Law;Law;1902;1902;;2;1900;1902;2;1883-1908;Bachelor;Law;;;Yee Tsoong Tobacco Company;;Company;Tobacco;China;Shanghai;Soochow;;175;;184;213
Bates_Milton Marcus;;;Western;Brown;Rhode Island;Ph.B.;Bachelor;Humanities;Philosophy;1902;1902;;1;1902;1902;0;1883-1908;Bachelor;Humanities;;;National City Bank of New York;;Company;Banking;China;Shanghai;Kiukiang;;41;;184;213
Beath_Sterling;;;Western;Wisconsin;Wisconsin;B.A.;Bachelor;Humanities;Arts;1913;1913;;2;1913;1917;4;1909-1918;Master;Humanities;;;University of Shanghai;;Education;University;China;Shanghai;Chungkung;;771;;184;213
Beath_Sterling;;;Western;Chicago;Illinois;M.A.;Master;;;1917;1917;;2;1913;1917;4;1909-1918;Master;Humanities;;;University of Shanghai;;Education;University;China;Shanghai;Chungkung;;771;;184;213
Belknap_W.C.;;;Western;Princeton;New Jersey;;;;;1906;1910;;1;1906;1910;4;1883-1908;;;1931;;Yee Tsoong Tobacco Company;;Company;Tobacco;China;Shanghai;Soochow;;175;;184;213
Bitting_Samuel Tilden;;;Western;Virginia;Virginia;M.A.;Master;;;1915;1915;;1;1915;1915;0;1909-1918;Master;;;;National City Bank of New York;;Company;Banking;China;Shanghai;Kiukiang;;41;;184;213
Bixby_Harold M.;;;Western;Amherst;Massachusetts;;;;;1913;1913;;1;1913;1913;0;1909-1918;;;;;China National Aviation Corporation;;Company;Transportation;China;Shanghai;Canton;;51;;184;213
Boone_R.A.;;;Western;Naval Academy (Annapolis);Maryland;B.S.;Bachelor;Sciences;Sciences;1920;1920;;1;1920;1920;0;1919-1935;Bachelor;Sciences;;;U.S. Army;U.S. Fourth Marines;Army;Foreign;China;Shanghai;Haiphong;;527;;184;213
Bowen_Frederick A.;;;Western;Middlebury;Vermont;A.B.;Bachelor;Humanities;Arts;1911;1911;;1;1911;1911;0;1909-1918;Bachelor;Humanities;1934;;Commercial & Credit Information Bureau;;Central Government;Administration;China;Shanghai;Museum;;118;;184;213
Boynton_C.L.;;;Western;Pomona;California;B.A.;Bachelor;Humanities;Arts;1901;1901;;1;1901;1901;0;1883-1908;Bachelor;Humanities;;;National Christian Council;;Organization;Religious;China;Shanghai;Yuen Ming Yuen;;169;;184;213
Bryan_Robert T.;;;Western;North Carolina;North Carolina;A.B.;Bachelor;Humanities;Arts;1916;1916;;2;1916;1916;0;1909-1918;Bachelor;Law;1935;;Shanghai Municipal Council;S.M.C. Legal Dept.;Local Government;Foreign;China;Shanghai;Honan;Hankow;;;184;213
Bryan_Robert T.;;;Western;North Carolina;North Carolina;LL.B.;Bachelor;Law;Law;1916;1916;;2;1916;1916;0;1909-1918;Bachelor;Law;1935;;Shanghai Municipal Council;S.M.C. Legal Dept.;Local Government;Foreign;China;Shanghai;Honan;Hankow;;;184;213
Carnes_Paul S.;;;Western;Montana State;Montana;B.S.;Bachelor;Sciences;Sciences;1925;1925;;1;1925;1925;0;1919-1935;Bachelor;Sciences;;;Henningsen Produce Company;;Company;Food;China;Shanghai;Sawgin;;250;;185;214
Carr_John;;;Western;California Institute of Technology;California;B.S.;Bachelor;Sciences;Sciences;1924;1924;;1;1924;1924;0;1919-1935;Bachelor;Sciences;;;York Shipley, Inc.;;Company;Mechanical;China;Shanghai;Jinkee;;81;;185;214
Cheek_M.C.;;;Western;Naval Academy (Annapolis);Maryland;B.S.;Bachelor;Sciences;Sciences;1913;1913;;1;1913;1913;0;1909-1918;Bachelor;Sciences;;;American Foreign Insurance Association;;Organization;Business;China;Shanghai;Canton;;51;;186;215
Christophersen_Carl E.;;;Western;Drake;Iowa;;;;;1922;1924;;2;1922;1928;6;1919-1935;;;;;U.S. Department of Commerce;;Foreign Government;Commerce;China;Shanghai;Canton;;51;;187;216
Christophersen_Carl E.;;;Western;George Washington;District of Columbia;;;;;1927;1928;;2;1922;1928;6;1919-1935;;;;;U.S. Department of Commerce;;Foreign Government;Commerce;China;Shanghai;Canton;;51;;187;216
Clair_Verne;;;Western;Princeton;New Jersey;B.A.;Bachelor;Humanities;Arts;1916;1916;;1;1916;1916;0;1909-1918;Bachelor;Humanities;1934;;;;;;China;Shanghai;Kiukiang;;45;;188;217
Cleary_Frank C.;;;Western;Georgetown;District of Columbia;B.S.;Bachelor;Sciences;Sciences;1916;1916;;1;1916;1916;0;1909-1918;Bachelor;Sciences;;;Warner & Company, William R.;;Company;Movie;China;Shanghai;Szechuen;;668;;188;217
Collins_Daniel J.;;;Western;Georgetown;District of Columbia;D.D.S.;Doctorate;Medicine;Dental Surgery;1926;1926;;1;1926;1926;0;1919-1935;Doctorate;Medicine;;;;;;;China;Shanghai;;;210;Sassoon House;188;217
Conant_Harold A.R.;;;Western;Cornell;New York;;;;;1915;1915;;1;1915;1915;0;1909-1918;;;;;Standard Vacuum Oil Company;;Company;Chemical;China;Shanghai;Canton;;94;;188;217
Conrad_James;;;Western;Lafayette;Pennsylvania;C.E.;Certificate;Engineering;Engineering;1914;1914;;1;1914;1914;0;1909-1918;Certificate;Engineering;;;Crown Life Insurance Company;;Company;Insurance;China;Shanghai;Kiukiang;;113;;188;217
Corbett_R.J.;;;Western;Franklin;Ohio;Ph.B.;Bachelor;Humanities;Philosophy;1911;1911;;1;1911;1911;0;1909-1918;Bachelor;Humanities;;;Standard Vacuum Oil Company;;Company;Chemical;China;Shanghai;Canton;;94;;188;217
Crowe_John V.;;;Western;Indiana;Indiana;;;;;1909;1910;;1;1909;1910;1;1909-1918;;;;;Ford Motor Company Exports, Inc.;;Company;Automobile;China;Shanghai;;;244;Hamilton House;188;217
Culbertson_C.D.;;;Western;Wisconsin;Wisconsin;A.B.;Bachelor;Humanities;Arts;1920;1920;;1;1920;1920;0;1919-1935;Bachelor;Humanities;1931;;Swan, Culbertson & Fritz;;Company;Trade & Business;China;Shanghai;;;118;Sassoon House;189;218
Daub_W.H.;;;Western;Princeton;New Jersey;C.E.;Certificate;Engineering;Engineering;1907;1907;;1;1907;1907;0;1883-1908;Certificate;Engineering;1930;;;;;;U.S.A.;;;;;;189;218
Dawson_Owen L.;;;Western;Illinois;Illinois;B.S.;Bachelor;Sciences;Sciences;1918;1918;;2;1918;1920;2;1909-1918;Master;Sciences;;;U.S. Department of Commerce;;Foreign Government;Commerce;China;Shanghai;;;113;Sassoon House;189;218
Dawson_Owen L.;;;Western;Illinois;Illinois;M.S.;Master;Sciences;Sciences;1920;1920;;2;1918;1920;2;1909-1918;Master;Sciences;;;U.S. Department of Commerce;;Foreign Government;Commerce;China;Shanghai;;;113;Sassoon House;189;218
